,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
2869,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0
2870,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0
2871,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1
2872,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2
2873,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2
2874,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2
2875,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0
2876,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1
2877,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0
2878,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2
2879,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2
2880,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2
2881,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1
2882,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0
2883,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0
2884,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1
2885,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0
2886,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2
2887,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1
2888,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0
2889,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1
2890,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1
2891,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2
2892,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1
2893,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1
2894,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2
2895,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2
2896,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0
2897,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1
2898,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0
2899,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1
2900,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1
2901,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0
2902,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0
2903,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0
2904,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0
2905,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0
2906,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1
2907,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0
2908,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2
2909,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0
2910,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0
2911,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1
2912,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1
2913,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2
2914,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2
2915,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0
2916,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1
2917,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1
2918,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2
2919,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0
2920,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1
2921,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1
2922,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0
2923,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2
2924,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1
2925,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1
2926,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2
2927,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1
2928,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0
2929,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1
2930,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2
2931,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0
2932,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0
2933,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1
2934,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1
2935,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1
2936,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2
2937,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0
2938,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0
2939,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1
2940,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1
2941,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1
2942,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0
2943,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0
2944,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2
2945,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1
2946,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2
2947,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1
2948,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2
2949,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0
2950,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1
2951,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0
2952,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1
2953,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0
2954,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2
2955,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1
2956,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0
2957,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0
2958,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1
2959,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1
2960,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0
2961,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1
2962,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0
2963,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2
2964,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2
2965,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2
2966,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2
2967,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0
2968,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1
2969,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2
2970,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1
2971,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0
2972,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0
2973,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1
2974,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1
2975,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1
2976,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0
2977,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1
2978,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1
2979,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0
2980,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0
2981,1,0,0,0,0,4680,2087.0,141.0,360.0,1.0,1
2982,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0
2983,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1
2984,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1
2985,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1
2986,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1
2987,1,1,0,0,0,1025,5500.0,216.0,360.0,0.83661879,0
2988,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2
2989,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0
2990,1,0,1,0,0,11250,0.0,196.0,360.0,0.83661879,1
2991,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2
2992,1,0,0,1,1,2550,2042.0,126.0,360.0,1.0,0
2993,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2
2994,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1
2995,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0
2996,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0
2997,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1
2998,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1
2999,0,0,1,0,1,3652,0.0,95.0,360.0,1.0,1
3000,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2
3001,0,1,0,1,0,3017,663.0,102.0,360.0,0.83661879,1
3002,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0
3003,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1
3004,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0
3005,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1
3006,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0
3007,1,1,2,0,1,6633,0.0,141.0,360.0,0.0,0
3008,1,1,1,1,0,2492,2375.0,141.0,360.0,1.0,0
3009,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2
3010,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2
3011,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0
3012,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1
3013,0,0,0,0,0,2667,1625.0,84.0,360.0,0.83661879,2
3014,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1
3015,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1
3016,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1
3017,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1
3018,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1
3019,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0
3020,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1
3021,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2
3022,1,1,0,1,0,4467,0.0,120.0,360.0,0.83661879,0
3023,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2
3024,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0
3025,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2
3026,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2
3027,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2
3028,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2
3029,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2
3030,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1
3031,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1
3032,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2
3033,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1
3034,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2
3035,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0
3036,1,0,0,0,1,3182,2917.0,161.0,360.0,1.0,2
3037,1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1
3038,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2
3039,0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1
3040,1,1,1,0,0,1880,0.0,61.0,360.0,0.83661879,0
3041,1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0
3042,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0
3043,1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2
3044,0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1
3045,1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1
3046,1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1
3047,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1
3048,1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1
3049,1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1
3050,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0
3051,1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2
3052,1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0
3053,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0
3054,1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1
3055,1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0
3056,1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2
3057,0,0,3,0,1,416,41667.0,350.0,180.0,0.83661879,2
3058,1,1,0,1,1,2894,2792.0,155.0,360.0,1.0,0
3059,1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2
3060,1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0
3061,0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1
3062,1,1,0,1,0,2400,3800.0,141.0,180.0,1.0,2
3063,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1
3064,1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0
3065,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0
3066,0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0
3067,1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0
3068,1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2
3069,1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2
3070,0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1
3071,1,0,0,0,0,5849,0.0,141.0,360.0,1.0,2
3072,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,0
3073,1,1,0,0,1,3000,0.0,66.0,360.0,1.0,2
3074,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,2
3075,1,0,0,0,0,6000,0.0,141.0,360.0,1.0,2
3076,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,2
3077,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,2
3078,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1
3079,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,2
3080,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1
3081,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,2
3082,1,1,2,0,1,2500,1840.0,109.0,360.0,1.0,2
3083,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,2
3084,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,0
3085,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,2
3086,1,0,0,0,0,4950,0.0,125.0,360.0,1.0,2
3087,1,0,1,1,0,3596,0.0,100.0,240.0,0.83661879,2
3088,0,0,0,0,0,3510,0.0,76.0,360.0,0.0,2
3089,1,1,0,1,0,4887,0.0,133.0,360.0,1.0,0
3090,1,1,0,0,1,2600,3500.0,115.0,334.0,1.0,2
3091,1,1,0,1,0,7660,0.0,104.0,360.0,0.0,2
3092,1,1,1,0,0,5955,5625.0,315.0,360.0,1.0,2
3093,1,1,0,1,0,2600,1911.0,116.0,360.0,0.0,1
3094,1,1,2,1,0,3365,1917.0,112.0,360.0,0.0,0
3095,1,1,1,0,1,3717,2925.0,151.0,360.0,0.83661879,1
3096,1,1,0,0,1,9560,0.0,191.0,360.0,1.0,1
3097,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1
3098,1,1,2,1,0,4226,1040.0,110.0,360.0,1.0,2
3099,1,0,0,1,0,1442,0.0,35.0,360.0,1.0,2
3100,0,0,2,0,1,3750,2083.0,120.0,360.0,1.0,1
3101,1,1,1,0,1,4166,3369.0,201.0,360.0,0.83661879,2
3102,1,0,0,0,0,3167,0.0,74.0,360.0,1.0,2
3103,1,0,1,0,1,4692,0.0,106.0,360.0,1.0,0
3104,1,1,0,0,0,3500,1667.0,114.0,360.0,1.0,1
3105,1,0,3,0,0,12500,3000.0,320.0,360.0,1.0,0
3106,1,1,0,0,0,2275,2067.0,141.0,360.0,1.0,2
3107,1,1,0,0,0,1828,1330.0,100.0,334.0,0.0,2
3108,0,1,0,0,0,3667,1459.0,144.0,360.0,1.0,1
3109,1,0,0,0,0,4166,7210.0,184.0,360.0,1.0,2
3110,1,0,0,1,0,3748,1668.0,110.0,360.0,1.0,1
3111,1,0,0,0,0,3600,0.0,80.0,360.0,1.0,2
3112,1,0,0,0,0,1800,1213.0,47.0,360.0,1.0,2
3113,1,1,0,0,0,2400,0.0,75.0,360.0,0.83661879,2
3114,1,1,0,0,0,3941,2336.0,134.0,360.0,1.0,1
3115,1,1,0,1,1,4695,0.0,96.0,334.0,1.0,2
3116,0,0,0,0,0,3410,0.0,88.0,334.0,1.0,2
3117,1,1,1,0,0,5649,0.0,44.0,360.0,1.0,2
3118,1,1,0,0,0,5821,0.0,144.0,360.0,1.0,2
3119,0,1,0,0,0,2645,3440.0,120.0,360.0,0.0,2
3120,0,0,0,0,0,4000,2275.0,144.0,360.0,1.0,1
3121,0,1,0,1,0,1928,1644.0,100.0,360.0,1.0,1
3122,0,0,0,0,0,3086,0.0,120.0,360.0,1.0,1
3123,0,0,0,0,0,4230,0.0,112.0,360.0,1.0,1
3124,1,1,2,0,0,4616,0.0,134.0,360.0,1.0,2
3125,0,1,1,0,1,11500,0.0,286.0,360.0,0.0,2
3126,1,1,2,0,0,2708,1167.0,97.0,360.0,1.0,1
3127,1,1,0,0,0,2132,1591.0,96.0,360.0,1.0,1
3128,1,1,0,0,0,3366,2200.0,135.0,360.0,1.0,0
3129,1,1,1,0,0,8080,2250.0,180.0,360.0,1.0,2
3130,1,1,2,1,0,3357,2859.0,144.0,360.0,1.0,2
3131,1,1,0,0,0,2500,3796.0,120.0,360.0,1.0,2
3132,1,1,3,0,0,3029,0.0,99.0,360.0,1.0,2
3133,1,1,0,1,1,2609,3449.0,165.0,180.0,0.0,0
3134,1,1,1,0,0,4945,0.0,141.0,360.0,0.0,0
3135,0,0,0,0,0,4166,0.0,116.0,360.0,0.0,1
3136,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1
3137,1,0,0,1,0,3200,2254.0,126.0,180.0,0.0,2
3138,1,1,1,0,0,10750,0.0,312.0,360.0,1.0,2
3139,1,1,3,1,1,7100,0.0,125.0,60.0,1.0,2
3140,0,0,0,0,0,4300,0.0,136.0,360.0,0.0,1
3141,1,1,0,0,0,3208,3066.0,172.0,360.0,1.0,2
3142,1,1,2,1,1,1875,1875.0,97.0,360.0,1.0,1
3143,1,0,0,0,0,3500,0.0,81.0,300.0,1.0,1
3144,1,1,3,1,0,4755,0.0,95.0,334.0,0.0,1
3145,1,1,3,0,1,5266,1774.0,187.0,360.0,1.0,1
3146,1,0,0,0,0,3750,0.0,113.0,480.0,1.0,2
3147,1,0,0,0,0,3750,4750.0,176.0,360.0,1.0,2
3148,1,1,1,0,1,1000,3022.0,110.0,360.0,1.0,2
3149,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1
3150,1,1,3,1,1,3333,2166.0,130.0,360.0,0.83661879,1
3151,0,0,0,0,0,3846,0.0,111.0,360.0,1.0,1
3152,1,1,1,0,1,2395,0.0,141.0,360.0,1.0,1
3153,0,1,2,0,0,1378,1881.0,167.0,360.0,1.0,2
3154,1,1,0,0,0,6000,2250.0,265.0,360.0,0.83661879,1
3155,1,1,1,0,0,3988,0.0,50.0,240.0,1.0,2
3156,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1
3157,1,1,2,1,0,3333,2000.0,99.0,360.0,0.83661879,1
3158,1,1,0,0,0,2500,2118.0,104.0,360.0,1.0,1
3159,1,0,0,0,0,8566,0.0,210.0,360.0,1.0,2
3160,1,1,0,0,0,5695,4167.0,175.0,360.0,1.0,1
3161,1,1,0,0,0,2958,2900.0,131.0,360.0,1.0,1
3162,1,1,2,0,0,6250,5654.0,188.0,180.0,1.0,1
3163,1,1,2,1,0,3273,1820.0,81.0,360.0,1.0,2
3164,1,0,0,0,0,4133,0.0,122.0,360.0,1.0,1
3165,1,0,0,1,0,3620,0.0,25.0,120.0,1.0,1
3166,1,0,0,0,1,6782,0.0,141.0,360.0,0.83661879,2
3167,0,1,0,0,0,2484,2302.0,137.0,360.0,1.0,1
3168,1,1,0,0,0,1977,997.0,50.0,360.0,1.0,1
3169,1,1,0,1,0,4188,0.0,115.0,180.0,1.0,1
3170,1,1,0,0,0,1759,3541.0,131.0,360.0,1.0,1
3171,1,1,2,1,0,4288,3263.0,133.0,180.0,1.0,2
3172,1,0,0,0,0,4843,3806.0,151.0,360.0,1.0,1
3173,1,1,0,0,0,13650,0.0,141.0,360.0,1.0,2
3174,1,1,0,0,0,4652,3583.0,141.0,360.0,1.0,1
3175,1,1,0,0,0,3816,754.0,160.0,360.0,1.0,2
3176,1,1,1,0,0,3052,1030.0,100.0,360.0,1.0,2
3177,1,1,2,0,0,11417,1126.0,225.0,360.0,1.0,2
3178,1,0,0,1,1,7333,0.0,120.0,360.0,1.0,0
3179,1,1,2,0,0,3800,3600.0,216.0,360.0,0.0,2
3180,1,1,3,1,0,2071,754.0,94.0,480.0,1.0,1
3181,1,0,0,0,0,5316,0.0,136.0,360.0,1.0,2
3182,0,1,0,0,1,2929,2333.0,139.0,360.0,1.0,1
3183,1,1,0,1,0,3572,4114.0,152.0,334.0,0.0,0
3184,0,0,1,0,1,7451,0.0,141.0,360.0,1.0,1
3185,1,0,0,0,1,5050,0.0,118.0,360.0,1.0,1
3186,1,1,1,0,0,14583,0.0,185.0,180.0,1.0,0
3187,0,1,0,0,0,3167,2283.0,154.0,360.0,1.0,1
3188,1,1,1,0,0,2214,1398.0,85.0,360.0,0.83661879,2
3189,1,1,0,0,0,5568,2142.0,175.0,360.0,1.0,0
3190,0,0,0,0,0,10408,0.0,259.0,360.0,1.0,2
3191,1,1,0,0,0,5667,2667.0,180.0,360.0,1.0,0
3192,0,0,0,0,0,4166,0.0,44.0,360.0,1.0,1
3193,0,0,0,0,0,2137,8980.0,137.0,360.0,0.0,1
3194,1,1,2,0,0,2957,0.0,81.0,360.0,1.0,1
3195,1,1,0,1,0,4300,2014.0,194.0,360.0,1.0,0
3196,0,0,0,0,0,3692,0.0,93.0,360.0,0.83661879,0
3197,1,1,3,0,0,23803,0.0,370.0,360.0,1.0,0
3198,1,0,0,0,0,3865,1640.0,141.0,360.0,1.0,0
3199,1,1,1,0,1,10513,3850.0,160.0,180.0,0.0,2
3200,1,1,0,0,0,6080,2569.0,182.0,360.0,0.83661879,0
3201,1,0,0,0,1,20166,0.0,650.0,480.0,0.83661879,2
3202,1,0,0,0,0,2014,1929.0,74.0,360.0,1.0,2
3203,1,0,0,0,0,2718,0.0,70.0,360.0,1.0,1
3204,1,1,0,0,1,3459,0.0,25.0,120.0,1.0,1
3205,1,0,0,0,0,4895,0.0,102.0,360.0,1.0,1
3206,1,1,3,0,0,4000,7750.0,290.0,360.0,1.0,1
3207,0,1,0,0,0,4583,0.0,84.0,360.0,1.0,0
3208,1,1,2,0,1,3316,3500.0,88.0,360.0,1.0,2
3209,1,0,0,0,0,14999,0.0,242.0,360.0,0.0,1
3210,1,1,2,1,0,4200,1430.0,129.0,360.0,1.0,0
3211,1,1,2,0,0,5042,2083.0,185.0,360.0,1.0,0
3212,1,0,0,0,0,5417,0.0,168.0,360.0,1.0,2
3213,1,0,0,0,1,6950,0.0,175.0,180.0,1.0,1
3214,1,1,0,0,0,2698,2034.0,122.0,360.0,1.0,1
3215,1,1,2,0,0,11757,0.0,187.0,180.0,1.0,2
3216,0,1,0,0,0,2330,4486.0,100.0,360.0,1.0,1
3217,0,1,2,0,0,14866,0.0,70.0,360.0,1.0,2
3218,1,1,1,0,0,1538,1425.0,30.0,360.0,1.0,2
3219,0,0,0,0,0,10000,1666.0,225.0,360.0,1.0,0
3220,1,1,0,0,0,4860,830.0,125.0,360.0,1.0,1
3221,1,0,0,0,0,6277,0.0,118.0,360.0,0.0,0
3222,1,1,0,0,1,2577,3750.0,152.0,360.0,1.0,0
3223,1,0,0,0,0,9166,0.0,244.0,360.0,1.0,2
3224,1,1,2,1,0,2281,0.0,113.0,360.0,1.0,0
3225,1,0,0,0,0,3254,0.0,50.0,360.0,1.0,2
3226,1,1,3,0,0,39999,0.0,600.0,180.0,0.0,1
3227,1,1,1,0,0,6000,0.0,160.0,360.0,0.83661879,0
3228,1,1,1,0,0,9538,0.0,187.0,360.0,1.0,2
3229,1,0,0,0,1,2980,2083.0,120.0,360.0,1.0,0
3230,1,1,0,0,0,4583,5625.0,255.0,360.0,1.0,1
3231,1,1,0,1,0,1863,1041.0,98.0,360.0,1.0,1
3232,1,1,0,0,0,7933,0.0,275.0,360.0,1.0,2
3233,1,1,1,0,0,3089,1280.0,121.0,360.0,0.0,1
3234,1,1,2,0,0,4167,1447.0,158.0,360.0,1.0,0
3235,1,1,0,0,0,9323,0.0,75.0,180.0,1.0,2
3236,1,1,0,0,0,3707,3166.0,182.0,334.0,1.0,0
3237,0,1,0,0,0,4583,0.0,112.0,360.0,1.0,0
3238,1,1,0,0,0,2439,3333.0,129.0,360.0,1.0,0
3239,1,0,0,0,0,2237,0.0,63.0,480.0,0.0,1
3240,1,1,2,0,0,8000,0.0,200.0,360.0,1.0,1
3241,1,1,0,1,1,1820,1769.0,95.0,360.0,1.0,0
3242,1,1,3,0,0,51763,0.0,700.0,300.0,1.0,2
3243,1,1,3,1,0,3522,0.0,81.0,180.0,1.0,0
3244,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1
3245,1,1,0,1,1,4344,736.0,87.0,360.0,1.0,1
3246,1,1,0,0,0,3497,1964.0,116.0,360.0,1.0,0
3247,1,1,2,0,0,2045,1619.0,101.0,360.0,1.0,0
3248,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1
3249,1,1,1,0,0,3750,0.0,116.0,360.0,1.0,1
3250,1,0,0,1,0,2333,1451.0,102.0,480.0,0.0,2
3251,1,1,1,0,0,6400,7250.0,180.0,360.0,0.0,2
3252,1,0,0,0,0,1916,5063.0,67.0,360.0,0.83661879,0
3253,1,1,0,0,0,4600,0.0,73.0,180.0,1.0,1
3254,1,1,1,0,0,33846,0.0,260.0,360.0,1.0,1
3255,0,1,0,0,0,3625,0.0,108.0,360.0,1.0,1
3256,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1
3257,1,1,1,0,1,2178,0.0,66.0,300.0,0.0,0
3258,1,1,0,0,0,2383,2138.0,58.0,360.0,0.83661879,0
3259,1,1,0,0,1,674,5296.0,168.0,360.0,1.0,0
3260,1,1,0,0,0,9328,0.0,188.0,180.0,1.0,0
3261,1,0,0,1,0,4885,0.0,48.0,360.0,1.0,0
3262,1,0,0,0,0,12000,0.0,164.0,360.0,1.0,1
3263,1,1,0,1,0,6033,0.0,160.0,360.0,1.0,2
3264,1,0,0,0,0,3858,0.0,76.0,360.0,1.0,1
3265,1,0,0,0,0,4191,0.0,120.0,360.0,1.0,0
3266,1,1,1,0,0,3125,2583.0,170.0,360.0,1.0,1
3267,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,0
3268,0,0,0,1,0,1907,2365.0,120.0,334.0,1.0,2
3269,0,1,0,0,0,3416,2816.0,113.0,360.0,0.83661879,1
